"SORT","Begrotingsprogramma","THEMA","Variabele","Label","Labelkort","Definitie","Bron","Peildatum","Verschijningsfrequentie","Rekeneenheid","Symbool","GROEP","format","Berekende variabelen","Thema Kerncijfertabel","Tussenkopje_kerncijfertabel","Kleurenpalet","LegendaCode","SD minimum Bevtotaal","SD minimum WvoorrBAG","Topic area","Label_1","Definition","Reference date","Frequency"
"421","Bevolking","Bevolking","BEVOPLMID_P","Opleiding middelbaar (%)","Opleiding middelbaar (%)","Aandeel middelbaar opgeleide inwoners van de bevolking van 15 tot en met 74 jaar (MBO, Havo, VWO).

Tot en met 2013 zijn de cijfers op wijkniveau gebaseerd op de gebiedsindeling van 2010. Vanaf 2014 sluiten de cijfers voor wijken aan op de gebiedsindeling van 1-1-2015.

In 2015 is er een trendbreuk door aanpassingen in de berekeningswijze van het CBS. Cijfers op wijkniveau of kleiner zijn ongewogen.","CBS / bewerking OIS","30 september","1 keer per jaar","1","%","opleidingsniveau%","F8.",".","","","1","2",".",".","Population","Education middle (%)","Percentage of people aged 15 to 74 with a mid-level of education
(general to higher secondary education (MBO, HAVO, VWO)).
","30 September","once a year"
"431","Bevolking","Bevolking","BEVOPLHOOG_P","Opleiding hoog (%)","Opleiding hoog (%)","Aandeel hoog opgeleide inwoners van de bevolking van 15 tot en met 74 jaar (HBO of universiteit).

Tot en met 2013 zijn de cijfers op wijkniveau gebaseerd op de gebiedsindeling van 2010. Vanaf 2014 sluiten de cijfers voor wijken aan op de gebiedsindeling van 1-1-2015.

In 2015 is er een trendbreuk door aanpassingen in de berekeningswijze van het CBS. Cijfers op wijkniveau of kleiner zijn ongewogen.","CBS / bewerking OIS","30 september","1 keer per jaar","1","%","opleidingsniveau%","F8.",".","","","1","2",".",".","Population","Education high (%)","Percentage of people aged 15 to 74 with a high level of education
(Higher Vocational Education (HBO) or university).
","30 September","once a year"
"441","Bevolking","Bevolking","BEVHUISHOUDENHH","Huishoudens: totaal","Huishoudens","Een huishouden bestaat uit één of meer personen die alleen of samen een leefeenheid vormen; dit uit zich bijvoorbeeld in het gebruik van een gemeenschappelijke woonkamer of keuken. Huishoudens zijn dus gezinnen, samenwonenden, woongroepen en alleenstaanden die een zelfstandig huishouding voeren.
","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","","F8.",".","Bevolking","Huishoudens","9","3",".",".","Population","Households: total","The total number of  households

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"451","Bevolking","Bevolking","BEVGEHZKINDHH","Huishoudens: gehuwd zonder kinderen","Gehuwd zonder kinderen (hh)","Het huishoudentype 'gehuwd samenwonend zonder kinderen' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Dit type huishouden bestaat uit twee meerderjarige bewoners die volgens de GBA met elkaar wettig in de echt verbonden zijn.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: married without children","Number of households type: married without children

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"461","Bevolking","Bevolking","BEVGEHMKINDHH","Huishoudens: gehuwd met kinderen","Gehuwd met kinderen (hh)","Het huishoudentype 'gehuwd samenwonend met kinderen' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Dit type huishouden bestaat uit twee meerderjarige bewoners die volgens de GBA met elkaar wettig in de echt verbonden zijn en een of meerdere ongehuwde bewoners die wettige kind(eren) zijn van een of beide meerderjarige bewoners op dit adres.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: married with children","Number of households type: married with children

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"471","Bevolking","Bevolking","BEVONGEHZKINDHH","Huishoudens: ongehuwd zonder kinderen","Ongehuwd zonder kinderen (hh)","Het huishoudentype 'ongehuwd samenwonend zonder kinderen' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Dit type huishouden bestaat uit twee meerderjarige bewoners die volgens de GBA niet wettig in de echt verbonden zijn.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: unmarried without children","Number of households type: unmarried without children

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"481","Bevolking","Bevolking","BEVONGEHMKINDHH","Huishoudens: ongehuwd met kinderen","Ongehuwd met kinderen (hh)","Het huishoudentype 'samenwonend met kinderen' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Dit type huishouden bestaat uit twee meerderjarige bewoners die volgens de GBA met elkaar niet wettig in de echt verbonden zijn en een of meerdere ongehuwde bewoners die wettige kind(eren) zijn van een of beide meerderjarige bewoners op dit adres.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: unmarried with children","Number of households type: unmarried with children

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"491","Bevolking","Bevolking","BEVEENOUDERHH","Huishoudens: eenoudergezin","Eenoudergezin (hh)","Het huishoudentype 'eenoudergezin' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Dit type huishouden bestaat uit een meerderjarige bewoner en een of meerdere ongehuwde bewoners die wettige kind(eren) zijn van de meerderjarige bewoner op dit adres.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: single-parent family","Number of households type: single-parent family

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"501","Bevolking","Bevolking","BEVALLEENHH","Huishoudens: eenpersoonshuishoudens","Eenpersoonshuishoudens","Het huishoudentype 'alleenstaand' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Dit type huishouden bestaat uit een meerderjarige persoon die alleen een huishouden voert (eenpersoonshuishouden), behalve
alleenwonenden vallen hier ook kamerbewoners onder.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: single-person","Number of households type: single-person

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"511","Bevolking","Bevolking","BEVOVERIGHH","Huishoudens: overig","Huishoudens: overig","Het huishoudentype 'overig' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Hieronder vallen diverse combinaties die anders zijn dan 'samenwonend/gehuwd met kinderen', 'samenwonend/gehuwd zonder kinderen', 'eenoudergezin' en 'alleenstaand'. Voorbeelden van het type 'overig' zijn drie meerderjarige bewoners op een adres, die geen wettige relatie met elkaar hebben of bewoners van een woongroep.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","2","","huishoudsamenstelling","F8.",".","","","9","3",".",".","Population","Households: other","Number of households type: other

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"521","Bevolking","Bevolking","BEVEENOUDERHH_P","Huishoudens: % eenoudergezin","Eenoudergezin (%hh)","Aandeel huishoudens dat gevormd wordt  door een  meerderjarige bewoner en een of meerdere ongehuwde wettige kind(eren).","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","1","%","huishoudsamenstelling%","F5.1","1","Bevolking","Huishoudens","1","2",".",".","Population","Households: % single-parent family","Percentage of households: single-parent family

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"531","Bevolking","Bevolking","BEVALLEENHH_P","Huishoudens: % eenpersoons","Eenpersoonshuishoudens (%hh)","Aandeel huishoudens dat bestaat uit een persoon die alleen een huishouden voert (eenpersoonshuishouden), behalve alleenwonenden vallen hier ook kamerbewoners onder.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","1","%","huishoudsamenstelling%","F5.1","1","Bevolking","Huishoudens","1","2",".",".","Population","Households: % single-person","Percentage of households: single-person

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"541","Bevolking","Bevolking","BEVPAARZKINDHH_P","Huishoudens: % stel zonder kinderen","Stel zonder kinderen (%hh)","Aandeel huishoudens dat bestaat uit gehuwd of ongehuwd samenwonenden zonder kinderen","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","1","%","huishoudsamenstelling%","F5.1","1","","","1","2",".",".","Population","Households: % couple without children","Percentage of households: couple without children

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"551","Bevolking","Bevolking","BEVPAARMKINDHH_P","Huishoudens: % stel met kinderen","Stel met kinderen (%hh)","Aandeel huishoudens dat bestaat uit gehuwd of ongehuwd samenwonenden met thuiswonende ongehuwde kinderen","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","1","%","huishoudsamenstelling%","F5.1","1","Bevolking","Huishoudens","1","2",".",".","Population","Households: % couple with children","Percentage of households: couple with children

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
"561","Bevolking","Bevolking","BEVOVERIGHH_P","Huishoudens: % overig","Huishoudens overig (%hh)","Het huishoudentype 'overig' wordt bepaald op basis van de relatiecodes tussen bewoners die op de peildatum in de Basisregistraties Adressen en Gebouwen (BAG) zijn geregistreerd binnen een adres. Hieronder vallen diverse combinaties die anders zijn dan 'samenwonend/gehuwd met kinderen', 'samenwonend/gehuwd zonder kinderen', 'eenoudergezin' en 'alleenstaand'. Voorbeelden van het type 'overig' zijn drie meerderjarige bewoners op een adres, die geen wettige relatie met elkaar hebben of bewoners van een woongroep.","Afd. Basisinformatie / OIS","1  januari","1 keer per jaar","1","%","huishoudsamenstelling%","F5.1","1","","","1","2",".",".","Population","Households: % other","Percentage of households: other

A household consists of one or more people forming  a social unit, living together in the same dwelling, and providing for themselves.","1 January","once a year"
